"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 15 08:17:27 UTC 2025","Mon Sep 15 08:18:03 UTC 2025","35668","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","emptyAmountShouldShowError","emptyAmountShouldShowError",""
"broken","Mon Sep 15 08:08:35 UTC 2025","Mon Sep 15 08:09:11 UTC 2025","35803","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","openMLRequestFormPage","openMLRequestFormPage",""
"passed","Mon Sep 15 08:32:01 UTC 2025","Mon Sep 15 08:32:45 UTC 2025","43784","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testMultipleFileFormatsUpload","testMultipleFileFormatsUpload",""
"passed","Mon Sep 15 08:20:37 UTC 2025","Mon Sep 15 08:20:40 UTC 2025","3260","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testNavigateToSigninPage","testNavigateToSigninPage",""
"passed","Mon Sep 15 08:12:23 UTC 2025","Mon Sep 15 08:12:26 UTC 2025","2916","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","navigateToDispatchHistory","navigateToDispatchHistory",""
"broken","Mon Sep 15 08:44:26 UTC 2025","Mon Sep 15 08:44:26 UTC 2025","143","Suite","Test","MiningEngineer.MiningEngineerSignIn","MiningEngineer.MiningEngineerSignIn","MiningEngineerSignIn","MiningEngineerSignIn",""
"passed","Mon Sep 15 08:20:46 UTC 2025","Mon Sep 15 08:20:52 UTC 2025","5820","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testInvalidUsernameLogin","testInvalidUsernameLogin",""
"skipped","Mon Sep 15 08:46:47 UTC 2025","Mon Sep 15 08:46:47 UTC 2025","0","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyTopMiningLicenseHolders","verifyTopMiningLicenseHolders",""
"broken","Mon Sep 15 08:42:20 UTC 2025","Mon Sep 15 08:43:00 UTC 2025","40403","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalFieldPresence","testHoldModalFieldPresence",""
"passed","Mon Sep 15 08:39:16 UTC 2025","Mon Sep 15 08:39:16 UTC 2025","634","Suite","Test","MiningEngineer.AppointmentsSetDateTest","MiningEngineer.AppointmentsSetDateTest","testPastDateDisabled","testPastDateDisabled",""
"passed","Mon Sep 15 08:34:26 UTC 2025","Mon Sep 15 08:34:31 UTC 2025","4794","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testSuccessfulLogin","testSuccessfulLogin",""
"passed","Mon Sep 15 08:23:15 UTC 2025","Mon Sep 15 08:23:20 UTC 2025","5383","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testNavigateToRequestMining","testNavigateToRequestMining",""
"passed","Mon Sep 15 08:14:38 UTC 2025","Mon Sep 15 08:14:46 UTC 2025","8006","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","testHistoryCardsAbsentCase","testHistoryCardsAbsentCase",""
"passed","Mon Sep 15 08:12:18 UTC 2025","Mon Sep 15 08:12:23 UTC 2025","4999","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","loginToDashboard","loginToDashboard",""
"broken","Mon Sep 15 08:43:00 UTC 2025","Mon Sep 15 08:43:40 UTC 2025","40328","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalRequiredValidation","testHoldModalRequiredValidation",""
"skipped","Mon Sep 15 08:04:34 UTC 2025","Mon Sep 15 08:04:34 UTC 2025","1","Suite","Test","Home.homepage","Home.homepage","testContactSection","testContactSection",""
"passed","Mon Sep 15 08:44:51 UTC 2025","Mon Sep 15 08:45:57 UTC 2025","65949","Suite","Test","MiningEngineer.RejectedLicensesTableTest","MiningEngineer.RejectedLicensesTableTest","debugCurrentPageContent","debugCurrentPageContent",""
"passed","Mon Sep 15 08:11:37 UTC 2025","Mon Sep 15 08:11:42 UTC 2025","5030","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","loginToDashboard","loginToDashboard",""
"passed","Mon Sep 15 08:39:14 UTC 2025","Mon Sep 15 08:39:15 UTC 2025","1192","Suite","Test","MiningEngineer.AppointmentsSetDateTest","MiningEngineer.AppointmentsSetDateTest","testSetDateButtonClickOpensPopover","testSetDateButtonClickOpensPopover",""
"skipped","Mon Sep 15 08:38:59 UTC 2025","Mon Sep 15 08:38:59 UTC 2025","0","Suite","Test","GeneralPublic.InvalidNumber","GeneralPublic.InvalidNumber","handleInvalidAlertOrMessage","handleInvalidAlertOrMessage",""
"broken","Mon Sep 15 08:12:59 UTC 2025","Mon Sep 15 08:13:32 UTC 2025","32744","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","verifyHistoryCardPresent","verifyHistoryCardPresent",""
"passed","Mon Sep 15 08:22:07 UTC 2025","Mon Sep 15 08:22:15 UTC 2025","8364","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testFileUploadFunctionality","testFileUploadFunctionality",""
"passed","Mon Sep 15 08:32:47 UTC 2025","Mon Sep 15 08:33:13 UTC 2025","25062","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testPhysicalDocumentFilter","testPhysicalDocumentFilter",""
"passed","Mon Sep 15 08:21:03 UTC 2025","Mon Sep 15 08:21:07 UTC 2025","3319","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testSigninFormElementsInteraction","testSigninFormElementsInteraction",""
"passed","Mon Sep 15 08:31:12 UTC 2025","Mon Sep 15 08:31:27 UTC 2025","15348","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testApprovalValidationWithoutComments","testApprovalValidationWithoutComments",""
"skipped","Mon Sep 15 08:17:27 UTC 2025","Mon Sep 15 08:17:27 UTC 2025","0","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","submitRoyaltyForm","submitRoyaltyForm",""
"skipped","Mon Sep 15 08:46:47 UTC 2025","Mon Sep 15 08:46:47 UTC 2025","0","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyTopContributors","verifyTopContributors",""
"passed","Mon Sep 15 08:06:53 UTC 2025","Mon Sep 15 08:06:58 UTC 2025","5568","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testInvalidLogin","testInvalidLogin",""
"passed","Mon Sep 15 08:46:13 UTC 2025","Mon Sep 15 08:46:13 UTC 2025","19","Suite","Test","MiningEngineer.ScheduledTabTests","MiningEngineer.ScheduledTabTests","verifyScheduledDateColumnExists","verifyScheduledDateColumnExists",""
"broken","Mon Sep 15 08:14:46 UTC 2025","Mon Sep 15 08:15:22 UTC 2025","35657","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","verifyDashboardCardVisible","verifyDashboardCardVisible",""
"skipped","Mon Sep 15 08:04:35 UTC 2025","Mon Sep 15 08:04:35 UTC 2025","1","Suite","Test","Home.Register","Home.Register","testRegisterMiningEngineer","testRegisterMiningEngineer",""
"broken","Mon Sep 15 08:16:10 UTC 2025","Mon Sep 15 08:16:43 UTC 2025","32776","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","validateLicenseAndRoute1","validateLicenseAndRoute1",""
"broken","Mon Sep 15 08:04:35 UTC 2025","Mon Sep 15 08:04:35 UTC 2025","0","Suite","Test","Home.Register","Home.Register","setup","setup",""
"broken","Mon Sep 15 08:11:43 UTC 2025","Mon Sep 15 08:12:15 UTC 2025","32785","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","navigateToLicensesPage","navigateToLicensesPage",""
"broken","Mon Sep 15 08:34:42 UTC 2025","Mon Sep 15 08:35:24 UTC 2025","41349","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testOpenLicenseValidationModal","testOpenLicenseValidationModal",""
"passed","Mon Sep 15 08:30:59 UTC 2025","Mon Sep 15 08:31:10 UTC 2025","10306","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testPhysicalMeetingRejectionWorkflow","testPhysicalMeetingRejectionWorkflow",""
"passed","Mon Sep 15 08:07:04 UTC 2025","Mon Sep 15 08:07:39 UTC 2025","34779","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testTamilVersion","testTamilVersion",""
"skipped","Mon Sep 15 08:09:11 UTC 2025","Mon Sep 15 08:09:11 UTC 2025","0","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","submitFormSuccessfully","submitFormSuccessfully",""
"passed","Mon Sep 15 08:22:18 UTC 2025","Mon Sep 15 08:22:26 UTC 2025","8523","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testMultipleFileUploads","testMultipleFileUploads",""
"passed","Mon Sep 15 08:11:32 UTC 2025","Mon Sep 15 08:11:37 UTC 2025","5431","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","loginWithInvalidCredentials","loginWithInvalidCredentials",""
"passed","Mon Sep 15 08:33:27 UTC 2025","Mon Sep 15 08:33:37 UTC 2025","9634","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testApprovedFilter","testApprovedFilter",""
"broken","Mon Sep 15 08:40:50 UTC 2025","Mon Sep 15 08:41:30 UTC 2025","40458","Suite","Test","MiningEngineer.ApproveModalScheduled","MiningEngineer.ApproveModalScheduled","testApproveModalFieldPresence","testApproveModalFieldPresence",""
"broken","Mon Sep 15 08:05:47 UTC 2025","Mon Sep 15 08:06:19 UTC 2025","32735","Suite","Test","MLOwner.mlownerhome","MLOwner.mlownerhome","testRequestMiningLicenseCard","testRequestMiningLicenseCard",""
"skipped","Mon Sep 15 08:04:35 UTC 2025","Mon Sep 15 08:04:35 UTC 2025","1","Suite","Test","Home.Register","Home.Register","testRegisterMiningLicenseOwner","testRegisterMiningLicenseOwner",""
"passed","Mon Sep 15 08:06:59 UTC 2025","Mon Sep 15 08:07:04 UTC 2025","5007","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","mlsignin","mlsignin",""
"broken","Mon Sep 15 08:13:32 UTC 2025","Mon Sep 15 08:14:05 UTC 2025","32753","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","testPrintReceiptNavigation","testPrintReceiptNavigation",""
"passed","Mon Sep 15 08:23:10 UTC 2025","Mon Sep 15 08:23:15 UTC 2025","4818","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testUserLogin","testUserLogin",""
"passed","Mon Sep 15 08:22:40 UTC 2025","Mon Sep 15 08:22:50 UTC 2025","9580","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testInvalidDataValidation","testInvalidDataValidation",""
"skipped","Mon Sep 15 08:20:37 UTC 2025","Mon Sep 15 08:20:37 UTC 2025","0","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","simulateSuccessPaymentCallback","simulateSuccessPaymentCallback",""
"skipped","Mon Sep 15 08:04:46 UTC 2025","Mon Sep 15 08:04:46 UTC 2025","1","Suite","Test","Home.Resetpassword","Home.Resetpassword","testResetPasswordWithToken","testResetPasswordWithToken",""
"passed","Mon Sep 15 08:39:26 UTC 2025","Mon Sep 15 08:39:26 UTC 2025","153","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToScheduledTab","testSwitchToScheduledTab",""
"passed","Mon Sep 15 08:18:39 UTC 2025","Mon Sep 15 08:18:52 UTC 2025","12246","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","modalShouldNotOpenIfButtonMissing","modalShouldNotOpenIfButtonMissing",""
"passed","Mon Sep 15 08:39:26 UTC 2025","Mon Sep 15 08:39:27 UTC 2025","149","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToRejectedTab","testSwitchToRejectedTab",""
"skipped","Mon Sep 15 08:38:47 UTC 2025","Mon Sep 15 08:38:47 UTC 2025","0","Suite","Test","GeneralPublic.GeneralPublicDashboard","GeneralPublic.GeneralPublicDashboard","verifyModalResponse","verifyModalResponse",""
"broken","Mon Sep 15 08:40:07 UTC 2025","Mon Sep 15 08:40:40 UTC 2025","33847","Suite","Test","MiningEngineer.ApprovedLicensesTableTest","MiningEngineer.ApprovedLicensesTableTest","testViewDetailsButtonWorks","testViewDetailsButtonWorks",""
"skipped","Mon Sep 15 08:04:46 UTC 2025","Mon Sep 15 08:04:46 UTC 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testFetchResetLinkFromEmail","testFetchResetLinkFromEmail",""
"skipped","Mon Sep 15 08:38:11 UTC 2025","Mon Sep 15 08:38:11 UTC 2025","0","Suite","Test","PoliceOfficer.invalidnumber","PoliceOfficer.invalidnumber","printAllButtonsOnPage","printAllButtonsOnPage",""
"broken","Mon Sep 15 08:09:52 UTC 2025","Mon Sep 15 08:10:25 UTC 2025","32787","Suite","Test","MLOwner.MLOwnerButtonTabsTest","MLOwner.MLOwnerButtonTabsTest","navigateToLicensesPage","navigateToLicensesPage",""
"skipped","Mon Sep 15 08:16:43 UTC 2025","Mon Sep 15 08:16:43 UTC 2025","0","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","fillDispatchFormFields","fillDispatchFormFields",""
"passed","Mon Sep 15 08:07:39 UTC 2025","Mon Sep 15 08:08:14 UTC 2025","34801","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testSinhalaVersion","testSinhalaVersion",""
"skipped","Mon Sep 15 08:04:35 UTC 2025","Mon Sep 15 08:04:35 UTC 2025","0","Suite","Test","Home.Register","Home.Register","testRegisterMissingRequiredField","testRegisterMissingRequiredField",""
"broken","Mon Sep 15 08:40:02 UTC 2025","Mon Sep 15 08:40:07 UTC 2025","5050","Suite","Test","MiningEngineer.ApprovedLicensesTableTest","MiningEngineer.ApprovedLicensesTableTest","verifyGoogleMapsLink","verifyGoogleMapsLink",""
"broken","Mon Sep 15 08:38:14 UTC 2025","Mon Sep 15 08:38:47 UTC 2025","32744","Suite","Test","GeneralPublic.GeneralPublicDashboard","GeneralPublic.GeneralPublicDashboard","clickCheckValidityButton","clickCheckValidityButton",""
"broken","Mon Sep 15 08:18:52 UTC 2025","Mon Sep 15 08:19:25 UTC 2025","32784","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","enterNonNumericAmountShouldFail","enterNonNumericAmountShouldFail",""
"skipped","Mon Sep 15 08:12:15 UTC 2025","Mon Sep 15 08:12:15 UTC 2025","0","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","testSearchFunctionality","testSearchFunctionality",""
"passed","Mon Sep 15 08:20:52 UTC 2025","Mon Sep 15 08:20:57 UTC 2025","5371","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testInvalidPasswordLogin","testInvalidPasswordLogin",""
"broken","Mon Sep 15 08:41:30 UTC 2025","Mon Sep 15 08:42:10 UTC 2025","40358","Suite","Test","MiningEngineer.ApproveModalScheduled","MiningEngineer.ApproveModalScheduled","testApproveModalRequiredValidation","testApproveModalRequiredValidation",""
"passed","Mon Sep 15 08:34:33 UTC 2025","Mon Sep 15 08:34:40 UTC 2025","6877","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testNavigateToMiningLicenseTab","testNavigateToMiningLicenseTab",""
"broken","Mon Sep 15 08:04:46 UTC 2025","Mon Sep 15 08:04:46 UTC 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","setup","setup",""
"passed","Mon Sep 15 08:24:20 UTC 2025","Mon Sep 15 08:24:42 UTC 2025","22799","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testCompleteScheduleCreation","testCompleteScheduleCreation",""
"broken","Mon Sep 15 08:43:45 UTC 2025","Mon Sep 15 08:44:26 UTC 2025","40325","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalValidSubmission","testHoldModalValidSubmission",""
"skipped","Mon Sep 15 08:09:11 UTC 2025","Mon Sep 15 08:09:11 UTC 2025","0","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","fillMLRequestFormFields","fillMLRequestFormFields",""
"passed","Mon Sep 15 08:21:26 UTC 2025","Mon Sep 15 08:21:33 UTC 2025","7685","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testBasicFormFields","testBasicFormFields",""
"passed","Mon Sep 15 08:09:47 UTC 2025","Mon Sep 15 08:09:52 UTC 2025","4944","Suite","Test","MLOwner.MLOwnerButtonTabsTest","MLOwner.MLOwnerButtonTabsTest","testLogin","testLogin",""
"broken","Mon Sep 15 08:19:25 UTC 2025","Mon Sep 15 08:20:01 UTC 2025","35569","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","zeroAmountShouldTriggerValidation","zeroAmountShouldTriggerValidation",""
"passed","Mon Sep 15 08:20:58 UTC 2025","Mon Sep 15 08:21:03 UTC 2025","5546","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testEmptyFieldsLogin","testEmptyFieldsLogin",""
"passed","Mon Sep 15 08:45:57 UTC 2025","Mon Sep 15 08:46:03 UTC 2025","6116","Suite","Test","MiningEngineer.RejectedLicensesTableTest","MiningEngineer.RejectedLicensesTableTest","testBasicInteraction","testBasicInteraction",""
"skipped","Mon Sep 15 08:09:11 UTC 2025","Mon Sep 15 08:09:11 UTC 2025","0","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","selectDistrictAndDivision","selectDistrictAndDivision",""
"passed","Mon Sep 15 08:16:49 UTC 2025","Mon Sep 15 08:16:54 UTC 2025","4984","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","login","login",""
"passed","Mon Sep 15 08:16:43 UTC 2025","Mon Sep 15 08:16:49 UTC 2025","5460","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","invalidLoginShouldFail","invalidLoginShouldFail",""
"skipped","Mon Sep 15 08:04:46 UTC 2025","Mon Sep 15 08:04:46 UTC 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testResetPasswordWithMismatchedPasswords","testResetPasswordWithMismatchedPasswords",""
