"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 23 06:27:18 GMT 2025","Tue Sep 23 06:27:36 GMT 2025","17771","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","submitDispatchForm","submitDispatchForm",""
"skipped","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testFetchResetLinkTimeout","testFetchResetLinkTimeout",""
"passed","Tue Sep 23 06:26:19 GMT 2025","Tue Sep 23 06:26:25 GMT 2025","5472","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","verifyDashboardCardVisible","verifyDashboardCardVisible",""
"passed","Tue Sep 23 06:31:18 GMT 2025","Tue Sep 23 06:31:23 GMT 2025","5043","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","simulateSuccessPaymentCallback","simulateSuccessPaymentCallback",""
"passed","Tue Sep 23 06:32:31 GMT 2025","Tue Sep 23 06:32:39 GMT 2025","7883","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testNavigateToAddLicense","testNavigateToAddLicense",""
"passed","Tue Sep 23 06:53:31 GMT 2025","Tue Sep 23 06:53:32 GMT 2025","1199","Suite","Test","MiningEngineer.AppointmentsSetDateTest","MiningEngineer.AppointmentsSetDateTest","testSetDateButtonClickOpensPopover","testSetDateButtonClickOpensPopover",""
"passed","Tue Sep 23 07:01:41 GMT 2025","Tue Sep 23 07:01:48 GMT 2025","6557","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyMapComponent","verifyMapComponent",""
"broken","Tue Sep 23 06:54:18 GMT 2025","Tue Sep 23 06:54:52 GMT 2025","33836","Suite","Test","MiningEngineer.ApprovedLicensesTableTest","MiningEngineer.ApprovedLicensesTableTest","testViewDetailsButtonWorks","testViewDetailsButtonWorks",""
"passed","Tue Sep 23 06:22:16 GMT 2025","Tue Sep 23 06:22:23 GMT 2025","6571","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","openMLRequestFormPage","openMLRequestFormPage",""
"passed","Tue Sep 23 06:49:41 GMT 2025","Tue Sep 23 06:49:47 GMT 2025","5643","Suite","Test","PoliceOfficer.invalidnumber","PoliceOfficer.invalidnumber","enterInvalidLicenseNumber","enterInvalidLicenseNumber",""
"passed","Tue Sep 23 06:34:48 GMT 2025","Tue Sep 23 06:34:57 GMT 2025","9305","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testScheduleButtonFunctionality","testScheduleButtonFunctionality",""
"passed","Tue Sep 23 07:00:31 GMT 2025","Tue Sep 23 07:00:37 GMT 2025","6511","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyDashboardLoad","verifyDashboardLoad",""
"passed","Tue Sep 23 06:27:36 GMT 2025","Tue Sep 23 06:28:36 GMT 2025","60282","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","testCompleteDispatchLoadFlow","testCompleteDispatchLoadFlow",""
"passed","Tue Sep 23 06:43:09 GMT 2025","Tue Sep 23 06:43:20 GMT 2025","11588","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testReceiptUploadFunctionality","testReceiptUploadFunctionality",""
"passed","Tue Sep 23 06:25:37 GMT 2025","Tue Sep 23 06:25:43 GMT 2025","5510","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","verifyDispatchHistoryTitleVisible","verifyDispatchHistoryTitleVisible",""
"broken","Tue Sep 23 06:19:56 GMT 2025","Tue Sep 23 06:19:56 GMT 2025","1","Suite","Test","Home.Register","Home.Register","setup","setup",""
"passed","Tue Sep 23 06:49:10 GMT 2025","Tue Sep 23 06:49:16 GMT 2025","6035","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","checkInvalidVehicleNumber","checkInvalidVehicleNumber",""
"broken","Tue Sep 23 06:55:41 GMT 2025","Tue Sep 23 06:56:22 GMT 2025","40331","Suite","Test","MiningEngineer.ApproveModalScheduled","MiningEngineer.ApproveModalScheduled","testApproveModalRequiredValidation","testApproveModalRequiredValidation",""
"passed","Tue Sep 23 06:24:28 GMT 2025","Tue Sep 23 06:24:35 GMT 2025","7372","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","testSearchFunctionality","testSearchFunctionality",""
"passed","Tue Sep 23 06:29:11 GMT 2025","Tue Sep 23 06:29:51 GMT 2025","39929","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","selectMasterCardAndPay","selectMasterCardAndPay",""
"passed","Tue Sep 23 06:52:20 GMT 2025","Tue Sep 23 06:52:23 GMT 2025","3102","Suite","Test","GeneralPublic.GeneralPublicDashboard","GeneralPublic.GeneralPublicDashboard","openWebsite","openWebsite",""
"passed","Tue Sep 23 06:48:58 GMT 2025","Tue Sep 23 06:49:04 GMT 2025","5981","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","checkEmptyVehicleNumber","checkEmptyVehicleNumber",""
"passed","Tue Sep 23 06:24:10 GMT 2025","Tue Sep 23 06:24:15 GMT 2025","5275","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","loginWithInvalidCredentials","loginWithInvalidCredentials",""
"passed","Tue Sep 23 06:50:57 GMT 2025","Tue Sep 23 06:51:37 GMT 2025","39271","Suite","Test","PoliceOfficer.invalidnumber","PoliceOfficer.invalidnumber","handleReportButtonIfPresent","handleReportButtonIfPresent",""
"skipped","Tue Sep 23 06:19:56 GMT 2025","Tue Sep 23 06:19:56 GMT 2025","0","Suite","Test","Home.Register","Home.Register","testRegisterMiningLicenseOwner","testRegisterMiningLicenseOwner",""
"passed","Tue Sep 23 07:00:24 GMT 2025","Tue Sep 23 07:00:31 GMT 2025","6557","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","loginToDashboard","loginToDashboard",""
"passed","Tue Sep 23 06:30:00 GMT 2025","Tue Sep 23 06:30:40 GMT 2025","40268","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","invalidCardDetailsShouldFail","invalidCardDetailsShouldFail",""
"passed","Tue Sep 23 06:41:22 GMT 2025","Tue Sep 23 06:41:31 GMT 2025","9238","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testOpenPhysicalMeetingModal","testOpenPhysicalMeetingModal",""
"skipped","Tue Sep 23 06:19:56 GMT 2025","Tue Sep 23 06:19:56 GMT 2025","0","Suite","Test","Home.Register","Home.Register","testRegisterGSMBOfficer","testRegisterGSMBOfficer",""
"passed","Tue Sep 23 06:32:03 GMT 2025","Tue Sep 23 06:32:08 GMT 2025","5430","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testInvalidUsernameLogin","testInvalidUsernameLogin",""
"skipped","Tue Sep 23 06:19:55 GMT 2025","Tue Sep 23 06:19:55 GMT 2025","0","Suite","Test","Home.homepage","Home.homepage","testServiceSection","testServiceSection",""
"passed","Tue Sep 23 07:00:08 GMT 2025","Tue Sep 23 07:00:14 GMT 2025","6115","Suite","Test","MiningEngineer.RejectedLicensesTableTest","MiningEngineer.RejectedLicensesTableTest","testBasicInteraction","testBasicInteraction",""
"skipped","Tue Sep 23 06:52:56 GMT 2025","Tue Sep 23 06:52:56 GMT 2025","0","Suite","Test","GeneralPublic.GeneralPublicDashboard","GeneralPublic.GeneralPublicDashboard","verifyModalResponse","verifyModalResponse",""
"passed","Tue Sep 23 07:01:14 GMT 2025","Tue Sep 23 07:01:26 GMT 2025","11284","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyTopContributors","verifyTopContributors",""
"passed","Tue Sep 23 06:21:20 GMT 2025","Tue Sep 23 06:21:55 GMT 2025","34720","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testSinhalaVersion","testSinhalaVersion",""
"passed","Tue Sep 23 06:45:45 GMT 2025","Tue Sep 23 06:45:50 GMT 2025","4855","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testSuccessfulLogin","testSuccessfulLogin",""
"passed","Tue Sep 23 07:02:16 GMT 2025","Tue Sep 23 07:02:23 GMT 2025","6531","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","testCompleteFlowValidation","testCompleteFlowValidation",""
"passed","Tue Sep 23 06:25:21 GMT 2025","Tue Sep 23 06:25:31 GMT 2025","10065","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","loginToDashboard","loginToDashboard",""
"passed","Tue Sep 23 06:33:13 GMT 2025","Tue Sep 23 06:33:21 GMT 2025","7819","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testNumericFields","testNumericFields",""
"passed","Tue Sep 23 06:25:12 GMT 2025","Tue Sep 23 06:25:21 GMT 2025","8574","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","testPageRefreshAndDataPersistence","testPageRefreshAndDataPersistence",""
"skipped","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testResetPasswordWithMismatchedPasswords","testResetPasswordWithMismatchedPasswords",""
"passed","Tue Sep 23 07:00:24 GMT 2025","Tue Sep 23 07:00:24 GMT 2025","8","Suite","Test","MiningEngineer.ScheduledTabTests","MiningEngineer.ScheduledTabTests","verifyScheduledAppointmentsExist","verifyScheduledAppointmentsExist",""
"passed","Tue Sep 23 06:32:09 GMT 2025","Tue Sep 23 06:32:14 GMT 2025","5409","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testInvalidPasswordLogin","testInvalidPasswordLogin",""
"passed","Tue Sep 23 06:53:43 GMT 2025","Tue Sep 23 06:53:43 GMT 2025","157","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToScheduledTab","testSwitchToScheduledTab",""
"passed","Tue Sep 23 06:53:42 GMT 2025","Tue Sep 23 06:53:42 GMT 2025","162","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToHoldTab","testSwitchToHoldTab",""
"skipped","Tue Sep 23 06:19:55 GMT 2025","Tue Sep 23 06:19:55 GMT 2025","0","Suite","Test","Home.homepage","Home.homepage","testAboutSection","testAboutSection",""
"passed","Tue Sep 23 06:26:43 GMT 2025","Tue Sep 23 06:26:48 GMT 2025","5039","Suite","Test","MLOwner.DispatchLoadPageTest","MLOwner.DispatchLoadPageTest","loginToMLDashboard","loginToMLDashboard",""
"broken","Tue Sep 23 06:49:36 GMT 2025","Tue Sep 23 06:49:36 GMT 2025","0","Suite","Test","PoliceOfficer.validnumber","PoliceOfficer.validnumber","setup","setup",""
"passed","Tue Sep 23 06:24:16 GMT 2025","Tue Sep 23 06:24:21 GMT 2025","5375","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","loginToDashboard","loginToDashboard",""
"broken","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","setup","setup",""
"passed","Tue Sep 23 06:54:17 GMT 2025","Tue Sep 23 06:54:18 GMT 2025","942","Suite","Test","MiningEngineer.ApprovedLicensesTableTest","MiningEngineer.ApprovedLicensesTableTest","verifyGoogleMapsLink","verifyGoogleMapsLink",""
"passed","Tue Sep 23 06:31:09 GMT 2025","Tue Sep 23 06:31:18 GMT 2025","8892","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","formShouldResetOnModalReopen","formShouldResetOnModalReopen",""
"passed","Tue Sep 23 06:43:22 GMT 2025","Tue Sep 23 06:44:10 GMT 2025","47033","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testMultipleFileFormatsUpload","testMultipleFileFormatsUpload",""
"passed","Tue Sep 23 06:20:34 GMT 2025","Tue Sep 23 06:20:40 GMT 2025","5668","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testInvalidLogin","testInvalidLogin",""
"passed","Tue Sep 23 06:52:15 GMT 2025","Tue Sep 23 06:52:20 GMT 2025","5071","Suite","Test","PoliceOfficer.invalidnumber","PoliceOfficer.invalidnumber","printPageElementsForDebugging","printPageElementsForDebugging",""
"skipped","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","0","Suite","Test","Home.Resetpassword","Home.Resetpassword","testResetPasswordWithToken","testResetPasswordWithToken",""
"passed","Tue Sep 23 06:33:34 GMT 2025","Tue Sep 23 06:33:42 GMT 2025","8424","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testMultipleFileUploads","testMultipleFileUploads",""
"passed","Tue Sep 23 06:42:51 GMT 2025","Tue Sep 23 06:43:06 GMT 2025","15570","Suite","Test","GSMBOfficer.PhysicalMeeting","GSMBOfficer.PhysicalMeeting","testApprovalValidationWithoutReceipt","testApprovalValidationWithoutReceipt",""
"passed","Tue Sep 23 06:22:36 GMT 2025","Tue Sep 23 06:22:47 GMT 2025","11047","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","selectDistrictAndDivision","selectDistrictAndDivision",""
"passed","Tue Sep 23 06:23:19 GMT 2025","Tue Sep 23 06:23:26 GMT 2025","7753","Suite","Test","MLOwner.MLRequestFormTest","MLOwner.MLRequestFormTest","testMissingMandatoryField","testMissingMandatoryField",""
"passed","Tue Sep 23 06:59:02 GMT 2025","Tue Sep 23 07:00:08 GMT 2025","65917","Suite","Test","MiningEngineer.RejectedLicensesTableTest","MiningEngineer.RejectedLicensesTableTest","debugCurrentPageContent","debugCurrentPageContent",""
"passed","Tue Sep 23 06:34:37 GMT 2025","Tue Sep 23 06:34:47 GMT 2025","10700","Suite","Test","GSMBOfficer.RequestMining","GSMBOfficer.RequestMining","testViewButtonFunctionality","testViewButtonFunctionality",""
"broken","Tue Sep 23 06:49:05 GMT 2025","Tue Sep 23 06:49:10 GMT 2025","5431","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","verifyLogoutFunctionality","verifyLogoutFunctionality",""
"passed","Tue Sep 23 06:20:28 GMT 2025","Tue Sep 23 06:20:34 GMT 2025","5769","Suite","Test","MLOwner.mlownerhome","MLOwner.mlownerhome","testViewRequestedLicensesModal","testViewRequestedLicensesModal",""
"skipped","Tue Sep 23 06:20:01 GMT 2025","Tue Sep 23 06:20:01 GMT 2025","1","Suite","Test","Home.Resetpassword","Home.Resetpassword","testResetPasswordWithInvalidToken","testResetPasswordWithInvalidToken",""
"passed","Tue Sep 23 07:01:04 GMT 2025","Tue Sep 23 07:01:14 GMT 2025","10567","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyTopMiningLicenseHolders","verifyTopMiningLicenseHolders",""
"passed","Tue Sep 23 06:24:49 GMT 2025","Tue Sep 23 06:24:57 GMT 2025","7382","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","testCardContentsAndHistoryButton","testCardContentsAndHistoryButton",""
"passed","Tue Sep 23 06:53:52 GMT 2025","Tue Sep 23 06:54:08 GMT 2025","15290","Suite","Test","MiningEngineer.AppointmentsViewDetailsTest","MiningEngineer.AppointmentsViewDetailsTest","testViewDetailsInPendingTab","testViewDetailsInPendingTab",""
"passed","Tue Sep 23 06:25:03 GMT 2025","Tue Sep 23 06:25:12 GMT 2025","8717","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","testLicenseCardInteractions","testLicenseCardInteractions",""
"passed","Tue Sep 23 06:45:53 GMT 2025","Tue Sep 23 06:45:59 GMT 2025","6917","Suite","Test","GSMBOfficer.ValidateLicense","GSMBOfficer.ValidateLicense","testNavigateToMiningLicenseTab","testNavigateToMiningLicenseTab",""
"skipped","Tue Sep 23 06:19:55 GMT 2025","Tue Sep 23 06:19:55 GMT 2025","0","Suite","Test","Home.homepage","Home.homepage","testContactSection","testContactSection",""
"passed","Tue Sep 23 06:26:25 GMT 2025","Tue Sep 23 06:26:32 GMT 2025","7095","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","testInvalidHistoryNavigation","testInvalidHistoryNavigation",""
"passed","Tue Sep 23 07:00:24 GMT 2025","Tue Sep 23 07:00:24 GMT 2025","17","Suite","Test","MiningEngineer.ScheduledTabTests","MiningEngineer.ScheduledTabTests","verifyScheduledDateColumnExists","verifyScheduledDateColumnExists",""
"skipped","Tue Sep 23 06:19:55 GMT 2025","Tue Sep 23 06:19:55 GMT 2025","1","Suite","Test","Home.homepage","Home.homepage","testSinhalaVersion","testSinhalaVersion",""
"passed","Tue Sep 23 06:32:20 GMT 2025","Tue Sep 23 06:32:23 GMT 2025","3383","Suite","Test","GSMBOfficer.GsmbOfficerSignin","GSMBOfficer.GsmbOfficerSignin","testSigninFormElementsInteraction","testSigninFormElementsInteraction",""
"skipped","Tue Sep 23 06:19:56 GMT 2025","Tue Sep 23 06:19:56 GMT 2025","1","Suite","Test","Home.Register","Home.Register","testRegisterPolice","testRegisterPolice",""
"skipped","Tue Sep 23 06:19:55 GMT 2025","Tue Sep 23 06:19:55 GMT 2025","1","Suite","Test","Home.homepage","Home.homepage","testTamilVersion","testTamilVersion",""
"passed","Tue Sep 23 06:20:45 GMT 2025","Tue Sep 23 06:21:20 GMT 2025","34730","Suite","Test","MLOwner.mlownersingin","MLOwner.mlownersingin","testTamilVersion","testTamilVersion",""
"passed","Tue Sep 23 06:53:43 GMT 2025","Tue Sep 23 06:53:43 GMT 2025","175","Suite","Test","MiningEngineer.AppointmentsTabNavigationTest","MiningEngineer.AppointmentsTabNavigationTest","testSwitchToApprovedTab","testSwitchToApprovedTab",""
"passed","Tue Sep 23 06:36:04 GMT 2025","Tue Sep 23 06:39:30 GMT 2025","205451","Suite","Test","GSMBOfficer.GSMBmlTab","GSMBOfficer.GSMBmlTab","gsmbSignin","gsmbSignin",""
"passed","Tue Sep 23 06:49:36 GMT 2025","Tue Sep 23 06:49:41 GMT 2025","4838","Suite","Test","PoliceOfficer.invalidnumber","PoliceOfficer.invalidnumber","loginToPoliceDashboard","loginToPoliceDashboard",""
"passed","Tue Sep 23 06:24:35 GMT 2025","Tue Sep 23 06:24:49 GMT 2025","13916","Suite","Test","MLOwner.LicensesPageTest","MLOwner.LicensesPageTest","testSearchWithInvalidInput","testSearchWithInvalidInput",""
"passed","Tue Sep 23 06:49:47 GMT 2025","Tue Sep 23 06:49:54 GMT 2025","7230","Suite","Test","PoliceOfficer.invalidnumber","PoliceOfficer.invalidnumber","clickCheckButtonAndVerifyResponse","clickCheckButtonAndVerifyResponse",""
"passed","Tue Sep 23 06:26:32 GMT 2025","Tue Sep 23 06:26:43 GMT 2025","10339","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","testCompleteDispatchHistoryFlow","testCompleteDispatchHistoryFlow",""
"passed","Tue Sep 23 06:23:42 GMT 2025","Tue Sep 23 06:23:47 GMT 2025","5038","Suite","Test","MLOwner.MLOwnerButtonTabsTest","MLOwner.MLOwnerButtonTabsTest","testLogin","testLogin",""
"passed","Tue Sep 23 06:31:00 GMT 2025","Tue Sep 23 06:31:08 GMT 2025","8154","Suite","Test","MLOwner.RoyaltyPayementTest","MLOwner.RoyaltyPayementTest","zeroAmountShouldTriggerValidation","zeroAmountShouldTriggerValidation",""
"passed","Tue Sep 23 06:32:41 GMT 2025","Tue Sep 23 06:32:49 GMT 2025","7817","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testBasicFormFields","testBasicFormFields",""
"passed","Tue Sep 23 06:49:54 GMT 2025","Tue Sep 23 06:50:57 GMT 2025","62703","Suite","Test","PoliceOfficer.invalidnumber","PoliceOfficer.invalidnumber","validateInvalidLicenseResponse","validateInvalidLicenseResponse",""
"passed","Tue Sep 23 06:33:45 GMT 2025","Tue Sep 23 06:33:54 GMT 2025","9521","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testEmptyFormSubmission","testEmptyFormSubmission",""
"passed","Tue Sep 23 07:02:23 GMT 2025","Tue Sep 23 07:02:28 GMT 2025","4838","Suite","Test","GSMBManagement.ActivationPageTest","GSMBManagement.ActivationPageTest","login","login",""
"passed","Tue Sep 23 06:44:46 GMT 2025","Tue Sep 23 06:44:56 GMT 2025","9646","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testApprovedFilter","testApprovedFilter",""
"passed","Tue Sep 23 07:00:50 GMT 2025","Tue Sep 23 07:00:56 GMT 2025","6765","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyPieChartsPresence","verifyPieChartsPresence",""
"broken","Tue Sep 23 06:57:57 GMT 2025","Tue Sep 23 06:58:37 GMT 2025","40399","Suite","Test","MiningEngineer.HoldModalScheduled","MiningEngineer.HoldModalScheduled","testHoldModalValidSubmission","testHoldModalValidSubmission",""
"passed","Tue Sep 23 06:54:17 GMT 2025","Tue Sep 23 06:54:17 GMT 2025","5","Suite","Test","MiningEngineer.ApprovedLicensesTableTest","MiningEngineer.ApprovedLicensesTableTest","verifyApprovedLicensesExist","verifyApprovedLicensesExist",""
"passed","Tue Sep 23 06:33:02 GMT 2025","Tue Sep 23 06:33:11 GMT 2025","8497","Suite","Test","GSMBOfficer.MiningLicenseTestSuite","GSMBOfficer.MiningLicenseTestSuite","testDatePickerFields","testDatePickerFields",""
"broken","Tue Sep 23 06:48:22 GMT 2025","Tue Sep 23 06:48:58 GMT 2025","36237","Suite","Test","PoliceOfficer.policeofficersignin","PoliceOfficer.policeofficersignin","checkValidVehicleNumber","checkValidVehicleNumber",""
"passed","Tue Sep 23 06:54:17 GMT 2025","Tue Sep 23 06:54:17 GMT 2025","8","Suite","Test","MiningEngineer.ApprovedLicensesTableTest","MiningEngineer.ApprovedLicensesTableTest","verifyApprovedAppointmentsExist","verifyApprovedAppointmentsExist",""
"passed","Tue Sep 23 07:00:57 GMT 2025","Tue Sep 23 07:01:03 GMT 2025","6545","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyMonthlySandCubesChart","verifyMonthlySandCubesChart",""
"passed","Tue Sep 23 06:44:34 GMT 2025","Tue Sep 23 06:44:44 GMT 2025","10130","Suite","Test","GSMBOfficer.RequestMiningFilter","GSMBOfficer.RequestMiningFilter","testPendingFilter","testPendingFilter",""
"passed","Tue Sep 23 07:02:09 GMT 2025","Tue Sep 23 07:02:16 GMT 2025","6636","Suite","Test","GSMBManagement.GSMBManagementDashboard","GSMBManagement.GSMBManagementDashboard","verifyOfficerActivationPage","verifyOfficerActivationPage",""
"passed","Tue Sep 23 07:00:24 GMT 2025","Tue Sep 23 07:00:24 GMT 2025","17","Suite","Test","MiningEngineer.ScheduledTabTests","MiningEngineer.ScheduledTabTests","verifyViewOnMapLinkWorks","verifyViewOnMapLinkWorks",""
"passed","Tue Sep 23 06:53:32 GMT 2025","Tue Sep 23 06:53:33 GMT 2025","636","Suite","Test","MiningEngineer.AppointmentsSetDateTest","MiningEngineer.AppointmentsSetDateTest","testPastDateDisabled","testPastDateDisabled",""
"passed","Tue Sep 23 06:20:17 GMT 2025","Tue Sep 23 06:20:22 GMT 2025","5177","Suite","Test","MLOwner.mlownerhome","MLOwner.mlownerhome","testViewAllLicensesCard","testViewAllLicensesCard",""
"passed","Tue Sep 23 06:25:43 GMT 2025","Tue Sep 23 06:25:50 GMT 2025","7011","Suite","Test","MLOwner.DispatchHistoryTest","MLOwner.DispatchHistoryTest","verifyHistoryCardPresent","verifyHistoryCardPresent",""
"passed","Tue Sep 23 06:53:07 GMT 2025","Tue Sep 23 06:53:16 GMT 2025","8858","Suite","Test","GeneralPublic.InvalidNumber","GeneralPublic.InvalidNumber","handleInvalidAlertOrMessage","handleInvalidAlertOrMessage",""
